row_number,Unnamed: 0_x,symbol,id,quarter,time,title,year,Unnamed: 0_y,name,speech,session
47,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1368,Charles Victor Magro,"[""Yes, Joel. So I covered the potash, our view of potash, I think, pretty well globally from a fundamental perspective there. The nuance then, if you go back to China, what we're seeing in China, though, I think and it's early days, but we think there's some really interesting structural changes happening there. There's good demand for grains and oilseeds. You can see corn and soybean imports well above the historical levels. And China inventories have been depleted. So when we look at this and we see China pricing for potash, but also for food, it's much higher than the global benchmark prices.So what's happening is if you look at African swine fever, which was a major headwind for the industry last year, now that's becoming what we think a structural tailwind because as the Chinese rebuild their hog herd, they're doing it with, what I would call, professionalism and commercial aspects around the world and so they're bringing in professional commercial feed lots which are going to use a lot more crops. And I think that's a safer way to grow these animals, but it's also, I think, going to drive, I think, a change in demand for crops around the world. And so all of this is positive, I think, for crop fundamentals, but also for NPK.And so that's why you've noticed maybe a slight change in our view now, is that we've been watching this for the last, I'd say, 6 to 9 months. And there's still some more to kind of understand as this unfolds, but we are more optimistic today than we have been in the last 2 or 3 quarters.""]",question_answer
48,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1369,Operator,['The next question is from Andrew Wong with RBC Capital Markets.'],question_answer
49,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1370,Andrew D. Wong,"[""So just wanted to ask a question on nitrogen. I don't think we've covered much of that on the call. Regarding the nitrogen cost curve, it looks like there's a lot of moving parts here with the energy prices, oil is weak, nat gas prices are rising globally, coal prices look like they're going up in China. Just what's your outlook for the cost curve over the next 6 to 12 months? And more specific to Nutrien, obviously, AECO gas has gone up, but you still get a pretty good margin there. Can you just maybe give us a little bit of a preview into 2021, a bit on how that segment might play out?""]",question_answer
50,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1371,Charles Victor Magro,"[""Sure, good morning, Andrew. So look, I'll stay at the high level, and then certainly, we can unpack this, if you like, or we can take it off-line. But what we've seen in the nitrogen fundamentals is sort of that the recovery has probably been pushed out by about a year or so that we had originally thought. And if there's one part of our business, but also the ag industry that has been impacted by COVID, it is the nitrogen industry.The rest of our businesses have not been really overly impacted. There's been puts and takes around crop mix and things like that. But the nitrogen industry, because a part of it is industrial and it goes into the general economy, what we've seen is that global demand overall for nitrogen is going to be up modestly, I'll call it, flat. Good demand growth in ag, but of course, declines around the world for industrial nitrogen. And then some of the new production that was intended to come online late last year and then earlier this year, that also has been pushed out.So as we look at 2021, our view would be that we're going to see growth in nitrogen next year in ag, but also in the industrial complex as the broader economy recovers. The new supply will come online. And what we would say is that 2021 from a nitrogen perspective is probably more balanced for 2021 than we had originally thought. As compared to potash, where we see very good demand growth in potash, there is a more -- some supply coming on in potash, but we think that the supply/demand in potash will tighten next year. And we think that nitrogen it will be more balanced within -- good growth in 2022 and 2023 and beyond that.""]",question_answer
51,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1372,Operator,['The next question is from Duffy Fischer with Barclays.'],question_answer
52,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1373,Patrick Duffy Fischer,"[""Question just around China, in particular. You had mentioned that potash prices internal are higher than global prices. I think you can see the same thing for corn. And it's been a while since you've seen that kind of delta where there's more value in ag inside of China. So maybe if you would take a first cut across NPK, whether they're a net importer or a net exporter how you think that net import/export number changes next year relative to this year for China?""]",question_answer
53,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1374,Charles Victor Magro,"[""Okay, good morning, Duffy. I'm going to have Jason Newton just go through that for you.""]",question_answer
54,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1375,Jason  Newton,"[""Good morning, Duffy. Yes, it's a good question. And I think if you look at the ag outlook in China, it's definitely a lot stronger than it has been in some time. And we think that supports fertilizer consumption within China. I think if you look at the numbers for this year, we've seen that across all 3 NPK. So looking at the export balances, we expect Chinese urea exports this year will be in the 5 million tonne range, so roughly in line with where it was a year ago.And as we look toward next year, the combination of increased demand domestically and some continued supply reductions in the domestic market, we'd expect that domestic -- the exports will decline. So probably in the range of 1 million tonne decline in Chinese exports of urea in 2021. Phosphate, we've already seen lower exports this year, and we expect to continue that same trend of increased consumption domestically in 2021, which should reduce the export surplus there.And then on the potash side, we have seen increased domestic consumption in 2020. Shipments are down. As we look towards in 2021, we expect a modest increase in shipments, depending on what happens with imports as we get into late this year, but strong domestic consumption growth again in 2021 in China.""]",question_answer
55,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1376,Operator,['Your next question is from Vincent Andrews with Morgan Stanley.'],question_answer
56,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1377,Vincent Stephen Andrews,"[""I just want to drill down a little bit more into the natural gas equation on the AECO, Henry Hub piece. Just looking at Slide 21, we've always talked about the AECO advantage and that chart generally shows it. But more recently, since maybe the end of last year, that advantage has narrowed. And just curious what you think is causing that? And then if we do see a further spike in Henry Hub, whether you'd anticipate AECO following it or not?""]",question_answer
57,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1378,Charles Victor Magro,"['Okay, Vincent, good morning. Raef Sully, our Head of Nitrogen and Phosphate, can take that question. Go ahead, Raef.']",question_answer
58,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1379,Raef M. Sully,"[""Thanks, Chuck. So maybe just to reiterate some things Chuck mentioned. Globally, we're seeing prices increase. We're seeing LNG come up, that's pushing European gas prices up to a more natural position, which is pushing them to the right of the curve. AECO and Henry Hub are up. We still think that we'll see an advantage of AECO through next year. There's a lot of production available there at the current prices that you see.So we think it's -- it will still be advantaged to Henry Hub. Likewise, I think there's some uncertainty around Henry Hub at the moment just because of the election. But despite that, there is a lot of capacity available in that 275 to 325 range. So again, Henry Hub and AECO may come up a little. But the amount they come up is capped compared to the LNG prices and prices in the rest of the world. So we think our footprint will have a pretty advantage position to some of our other competitors that have enjoyed low gas prices recently.""]",question_answer
59,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1380,Operator,['The next question is from Ben Isaacson with Scotiabank.'],question_answer
60,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1381,Benjamin  Isaacson,"[""You guys have given a very clear outlook on your views with respect to nitrogen over the midterm, at least from a noncontrollable point of view. When it comes to controllables, what is your strategy for nitrogen? You've talked in the past about debottlenecking. What about product mix shifts or lowering costs or potentially offshore investments, consolidation, et cetera?""]",question_answer
61,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1382,Charles Victor Magro,"['Yes, good morning, Ben. Raef, do you want to take those questions, please?']",question_answer
62,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1383,Raef M. Sully,"[""Yes, no problem, Chuck. So Ben, look, on the controllables, there's a number of things that we're focused on here. The first is starting with reliability of the equipment. We've had a big push in the last 3 years to improve the reliability of the equipment by making sure that our sustaining capital is focused on things that matter. You've seen that come up now. We're on track this year to have -- to reach a high watermark around at 93%, 94% capacity utilization. We're going to try and push on beyond that in the next few years. We also have invested about $300 million in increased capacity that has allowed us more flexibility with downstream products. So that's allowed us to move the ammonia molecule into urea and UAN, which has served us well and also ammonium sulfate.We have identified additional, what I call, brownfield expansions. These are very low cost compared to greenfield expansions. And these brownfield expansions are focused on, again, product mix, flexibility on a regional basis. So looking at the individual regions we're at and where we need that extra flexibility. They are also focused on energy efficiency, so again -- and reliability. And so you should see us continue to be able to improve the reliability of the equipment we have. And also get a little more flexible, I mean, our product mix that will allow us to handle some of the variability we see in the application windows.""]",question_answer
63,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1384,Operator,['The next question is from Adam Samuelson with Goldman Sachs.'],question_answer
64,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1385,Adam L. Samuelson,"['So the question is on retail. And really, as we think out to 2021, the crop price environment and the farm income environment is considerably more favorable, maybe a little more skewed to soy than corn planting at current prices. But just trying to think about the Nutrien operating leverage to that in retail next year. Do we see a slowdown in OpEx growth as we kind of lap Ruralco? Or is there additional step-ups in investments in digital in Brazil that mean that we could still see OpEx grow as fast or faster than gross profit next year?']",question_answer
65,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1386,Charles Victor Magro,"['Good morning, Adam. Mike, do you want to take that question?']",question_answer
66,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1387,Michael J. Frank,"[""Sure. You bet, Chuck. Good morning, Adam. So let me talk about OpEx, firstly, this year. The vast majority, over 90% of the OpEx increase this year is coming from acquisitions, in particular, Ruralco, but we also had a couple of medium-sized acquisitions in Brazil. And so that's where we're seeing OpEx growth this year. Right now going into 2021, we don't have those big acquisitions at this time that are going to have that same kind of impact into our 2021 year. And so I would expect a more stable OpEx growth going into next year, probably less than inflation.Look, in terms of grower sentiment, you're right, whether it's the U.S., obviously, it was an early harvest, good yield, strong prices right now. And good government support programs. And we're seeing that play out. Our seed bookings are up. We've had a record October from a tonne standpoint in terms of getting applications, fertilizer on the ground. And we've also seen a record number of soil samples come into our Waypoint Analytical lab network. And so we are seeing growers really starting to think about how do they make investments into the '21 crop that are going to really be focused on maximizing yields.Of course, it's the same in Brazil, grower margins are extremely strong. And in Australia, they're just about to harvest what looks to be a really good crop and moisture conditions are once again looking positive going into the '21 season. So across the board, I would say all those things are setting up right now for really strong grower fundamentals. And when that's the case, there is a positive impact, of course, on our retail business from product sales margins. And obviously, there's a lot to play out in terms of planted acres for '21 between corn and soy.But as Chuck mentioned in the prepared remarks, there was about 8 million acres that didn't get planted this year because of revamp plant. And so again, I think as we're looking at the '21 season, we're expecting a lot of those acres to come back into play in the U.S. as well.""]",question_answer
67,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1388,Operator,['The next question is from Jonas Oxgaard with Bernstein.'],question_answer
68,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1389,Jonas I. Oxgaard,"[""We talked a lot about China and the outlook for pretty strong potash applications. But are you thinking about China differently in the strategic sense this upcoming year? I mean it feels like we're repeating the same story every year of sending too much volume through China and then negotiating from a position of weakness?""]",question_answer
69,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1390,Charles Victor Magro,"[""Yes. Look, I think the way we think about this coming contract with China is fundamentally different than what happened over the last couple of years. So if you recall, we signed and we being Canpotex signed a contract only until October. So it wasn't even 12 months last time. I think we made it very clear that we fundamentally believe that the contract price was not sustainable at that level. And Canpotex is now not shipping any volume after the contract in October. So I think that, that is a very important differentiation and distinction.And then if you look at how we're forecasting our volumes into 2021, and we'll talk more about that as we enter the new year is, we don't -- we're not relying on China for a lot of volume early in 2021. And then the comment that we've already made a couple of times today, the China domestic potash price is much higher than that contract price. So in my eyes, I think we have set up a different dynamic. Now this is always going to be a tough contract negotiation. People are constantly referring to what they can see at the port inventories, and that's the most visible and transparent number. So the Chinese understand that.But from my perspective, what I would say is that I believe that there's only one way potash prices are going to go in China, the question is just by how much.""]",question_answer
70,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1391,Operator,['The next question is from Michael Tupholme with TD Securities.'],question_answer
71,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1392,Michael Tupholme,"[""I know you feel very strongly about the robustness of your digital platform. I'm just wondering if you can talk about the strength you've seen in that platform, you've well exceeded the targets you put out? And I'm just wondering if you can talk about what you think it is that's allowed you to do that and how you think about that going forward?""]",question_answer
72,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1393,Charles Victor Magro,"['Sure thing, Mike Frank, will you take that question, please?']",question_answer
73,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1394,Michael J. Frank,"[""You bet, Chuck. Yes. So Michael, obviously, the platform has exceeded our expectations this year in terms of revenue that's come in on the digital portal. Obviously, that was aided by COVID, where we got into the March busy season. And we wanted to make sure that both our employees and our customers stayed safe and healthy. And so we really turned to the digital tools and leverage them in that window. But the good thing is we've seen that continue through the third quarter and even in the early start of the fourth quarter. So look, I think the benefits, there's really 2 big categories of benefits that we're seeing.Firstly, it's around efficiency. So our best sales agronomists that are at capacity doing it the old way. With these digital tools, they're able to increase the number of acres that they can serve by probably 25% to 40%. Just because that these tools allowed them to reach their growers and help their growers make decisions in a more convenient way. And we're also seeing a less duplication of kind of back office work.And so there's also a leaning down of the administration that we're seeing, and we can anticipate as we do more and more transactions on the digital portal and get more payments through the portal that it's leaning down our administration. The other big area of benefit is really, I would say, both grower convenience as well as our sales agronomists convenience. And we're seeing, for example, growers that are engaging online are churning less. They're more likely to buy multiple shelves from us.And so we do see this as an avenue. I think it's early days, but it's an avenue for us to drive organic growth as well.""]",question_answer
74,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1395,Richard  Downey,"['Operator, we have time for just one more question.']",question_answer
75,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1396,Operator,['Our final question is from Michael Picken with Cleveland Research.'],question_answer
76,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1397,Michael Leith Piken,"[""Just wanted to go briefly through the seed and crop protection market. You mentioned that, that's causing some pressure in terms of your retail margins. How do you see that evolving into 2021? And maybe you could talk about kind of the competitive dynamics of seed a little bit right now with the price cards now out?""]",question_answer
77,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1398,Charles Victor Magro,"['Good morning, Michael. Mike Frank?']",question_answer
78,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1399,Michael J. Frank,"[""Yes, Michael. So look, I think we already talked about the crop protection market and the impact this year, in particular, the impact of Ruralco and the mix effect that Ruralco had on our overall margins as well as just a very competitive Q3 that obviously lowered our margins in the U.S. in Q3 as we sold through the inventory based on the smaller market. Now I would say on the seed side, look, if you look at our margins year-to-date, our margins are strong on seed. They're strong because we've performed well with our proprietary products seed portfolio. And I would say we've never had a stronger proprietary product seed portfolio than we have going into the '21 season. So we feel really good about that. And right now, again, I think based on positive grower sentiment, growers are focused on the seed that's going to help maximize yields so that they can take advantage of $10.40 soybeans or $4 corn. And so we're seeing actually in soybeans, probably a trading up, less Roundup Ready 2 soybeans, less Roundup Ready by LibertyLink soybeans. And we think that our overall ratio of both Enlist and Xtend and XtendFlex beans are going to be up this year. And so it's a competitive marketplace. But again, growers are focused on making sure they can get the best seed. And really, it's the same on the corn side.We're not seeing extraordinary competition, I would say, right now in seed. I mean the market is focused on getting the best seed, making sure that we have inventory of it. And that's where the focus is right now. It's more so there than it is on, I would say, on the price equation.""]",question_answer
79,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1400,Richard  Downey,"[""So it's Richard Downey here. Thank you for everyone who dialed in. My apologies for the technical difficulties this morning, but we are available for any follow-up questions that you may have. Thanks for joining us. Have a good day.""]",question_answer
80,28,NTR.TO,NTR.TO_208034,3,2020-11-03 10:01:01,NTR.TO - Earnings call Q3 2020,2020,1401,Operator,"[""Ladies and gentlemen, this concludes today's conference call. Thank you for participating, and you may now disconnect.""]",question_answer
