row_number,Unnamed: 0_x,symbol,id,quarter,time,title,year,Unnamed: 0_y,name,speech,session
40,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,676,Jeffrey Zekauskas,"['If it turns out that potash demand is 60 million to 65 million tonnes for a couple of years, but assuming that capacity from Russia and Belarus can come back online, what do you think demand would be after a period like that? Would we go back to 70 million tonnes? Or would it be more elevated?', ""And secondly, why do you think the Chinese have constricted phosphate export so much? They don't need to constrict it that much to supply more phosphate to their internal farmers.""]",question_answer
41,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,677,Kenneth Seitz,"[""Yes. Great. Thanks, Jeff. I'll pass that one over to Jason Newton and provide some color on both the phosphate and the potash questions.""]",question_answer
42,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,678,Jason Newton,"[""Sure. On the potash side, if we look at where trend potash shipments would be this year, they're probably actually in line with where they were possibly having really strong year of demand. So if we were unconstrained in terms of supply, we'd probably be in that 70 million tonne range in 2022. .\r\nSo looking forward at 1.5 million to 2 million tonnes per year, you're moving out to sort of  74 million, 75 million tonne mark in the next 4 to 5 years, which, I think, regardless of what scenario unfolds, it's likely to continue to be a supply-constrained environment in that period of time. We've looked at a number of scenarios and different ramp-ups and different changes over the next 4 to 5 years. And in most cases, you're getting back to the current trend type levels of demand in '24, '25, just given the supply constraints in the market."", ""And then on the phosphate question, the Chinese government over the last year or so has definitely taken -- put a higher priority on domestic food production and food security and maintaining low fertilizer prices for domestic farmers. And so while they have definitely sufficient supplies. They exported 10 million tonnes of DAP and MAP in 2021. Still, we'd expect they'll export somewhere between 6 million and 7 million tonnes of DAP and MAP this year."", ""But there's a big discount in the domestic market for both phosphate fertilizers and for urea versus where the international market is. And as we look toward the second half of this year, that is something to watch as, I think the government of China is likely to want to continue to maintain affordable low fertilizer prices for Chinese growers. And with that disconnect between domestic prices and international prices, there may continue to be restrictions on exports just to keep domestic market disconnected.""]",question_answer
43,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,679,Operator,['Your next question is from P.J. Juvekar with Citi.'],question_answer
44,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,680,P.J. Juvekar,"['Yes. First question on sort of the Chinese urea outlook. Historically, producers there in China would take advantage of higher global prices and export more. Are you seeing more discipline in China? Or is it related to coal and environmental issues?', 'And then second, a quick one on Retail -- in Retail. Just on seeds, your both sales and gross margins were down, which was a little surprising given that price cuts were up. So can you just shed some light on that?']",question_answer
45,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,681,Kenneth Seitz,"[""Great. Thanks, P.J. Yes, with respect to Chinese urea, I think it goes back to the question of domestic supply once again, where we've seen the Chinese shut-in exports in favor of domestic market, and that's certainly for the first half of this year and could carry on to the second half."", ""But Jason, do you want to provide some more color around Chinese urea and then we'll head over to Jeff Tarsi to talk about Retail seed sales.""]",question_answer
46,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,682,Jason Newton,"[""Sure. Yes, in terms of the urea situation, typically, and we've seen this over the last couple of years, there isn't a lot of excess supply in China in the first half of the year anyway because it's the domestic use period. But with the export restrictions in place, we believe that exports in the first half of the year will be less than 1 million tonnes. I think it was 300,000 tonnes for the first quarter of the year.\r\nAnd the big reason for that is the export restrictions. So the government is restricting the volumes of exports. Historically, when exports have been restricted in the first half, we've seen a strong movement of volumes to bonded warehouses in advance of the export restrictions being removed, but may not see that as much this year because there are export inspections in place that are purposely delaying the time it takes to move product into those warehouses. So it might even further delay the start of the export season in July.""]",question_answer
47,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,683,Kenneth Seitz,"['And Jeff, over to you for a discussion about Retail seed sales.']",question_answer
48,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,684,Jeff Tarsi,"[""Sure, P.J. Thanks for the question. Look, on the seed side of things, obviously, the first quarter is a very quiet quarter for us, and it depends on really what the last 2 weeks of March due from a weather standpoint. I think we've talked about it numerous times today that we got off to a slow start."", ""And so I have us about flat, just -- maybe just slightly up the seed revenue for the quarter and slightly down on margins, maybe 50 basis points. That's all a timing issue right now, P.J. I think just once we get rolling into the season and start getting this crop planted, we'll see all of that pick up. We had about a 50-point -- 50 basis point share increase in seed in North America. Last year, we planned this year to maintain that share gain, and we have plans to grow organically in our seed business quite significantly over the next 5 years. So no concern right now, just mainly a timing issue and just need to get the planters in the field. Thanks.""]",question_answer
49,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,685,Operator,['Your next question is from Steven Hansen with Raymond James.'],question_answer
50,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,686,Steven Hansen,"[""Two-part question on your export logistics for potash, if I may. First, outside of the short rail strike, I'm just curious if there's any limitations that you might have faced in the period on export volumes. They did improve modestly year-over-year, but we're still well below 2019 levels."", ""And secondly, one of Canpotex's logistics partners has been talking recently about the potential to move potash via direct line haul straight to the U.S. Gulf for export to Brazil. Just curious if you think that plan has any merits and what kind of infrastructure would be needed if that was the case.""]",question_answer
51,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,687,Kenneth Seitz,"[""Yes. Thanks, Steve. So with respect to export logistics and limitations by Canpotex. I mean, again, I'll just go back to sufficient port capacity and access to tidewater here in North America and it becomes a question of rail. And I think you're rightly pointing out that there were some rail disruptions in the first quarter of this year."", ""There was some impacts from the CP strike. We were largely able to mitigate those impacts by favoring volumes that travel on the CN. But we also saw some -- there have been some other labor disruptions associated with COVID still and challenges with rail companies' staffing from time to time. So we had a little bit of that. And then we had some weather-related events in the first quarter as well that made it a challenge to get to the West Coast with our potash. Now that said, first quarter, while the volumes were a little bit down compared to last year, we expect to fully recover those volumes in the balance of 2022. And so we cope with these things every year, and yet we expect to recover the volumes."", ""With respect to accessing the Gulf to transport volumes overseas, certainly, these things are all possible. I think it's fair to say it becomes a question of cost. It's a long journey via rail. And so for us, in our supply chain, we feel particularly advantaged today because we do have sufficient access to tidewater where today, we can go -- we can head west to our Neptune facility and Canpotex has a Neptune facility in Vancouver and in Portland as well."", 'So -- but the shorter answer is, yes, if you can arrange the rail and you can get terminal facilities on the coast and then you can get ships in a deep water port, yes, you can transport potash.']",question_answer
52,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,688,Operator,['Your next question is from Michael Piken with Cleveland Research.'],question_answer
53,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,689,Michael Piken,"['Wanted to talk about the nitrogen side of the business. If you could talk a little bit about just where you see India in terms of what they need in the coming months. And then also, if you could talk about how much capacity you think is off-line in Europe right now. And then moving forward, where you see your Trinidad ops running throughout the year.']",question_answer
54,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,690,Kenneth Seitz,"[""Great. Yes. Well, thank you. Yes, it is the case that we see some European volumes off-line. We think for the quarter here, maybe 6 million tonnes. At $35 gas, those European prices require an ammonia price of about $1,250. And so it is the case that the price at Tampa ammonia is above that today. So European plants have some incentives. But I'll hand it over to -- first to Raef to provide all the color around that, and then over to Jason Newton.""]",question_answer
55,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,691,Raef Sully,"[""Yes. So look, we've been watching this closely. You've seen some huge variations in the price of gas paid in Europe. And Ken's right, I mean, in February, we saw about 6 million tonnes shut in, Tampa went up to [ $1,625 ]. We saw a lot of that capacity come back online. I think what you need to keep an eye on here is what's happening with both the international ammonia pricing and the European gas prices.\r\nWith European gas pricing unlikely to be much below $30 for the rest of the year. You need to have ammonia pricing well over $1,200 to be able to operate. So just keep an eye on that as you go through the year. Globally -- let me just make this point here. The ammonia market has continued to grow. Consumption has continued to grow at 2 million, 2.5 million tonnes a year. Now in the last 2 years and if you look forward the next 2, 3 years, the amount of production coming online is well below that growth in annual consumption. So market has been tightening. It continues to tighten. When you have shocks like the pricing we're seeing in Europe and the unfortunate war in Ukraine, it adds to the compounds, the issues."", ""With regards to India, specifically, I'm going to pass that to Jason. I think he's got a much clearer picture of what's happening there in the detail. So Jason, over to you.""]",question_answer
56,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,692,Jason Newton,"[""Yes. We've seen a really strong start to the year in India. Imports in the first quarter were up about 3x versus where they were a year ago. So over 3 million tonnes of imports. And we expect the imports to be in the range of 8 million to 9 million tonnes this year compared to 7 million tonnes last year."", ""So I do expect an increase in imports in India in 2022. It will be interesting to watch, they're starting to tender again. The RCF tender for 1.5 million tonnes was recently announced. And as we get further and especially into the second half of the year, what the supply constraints look like and what volumes are made available for those tenders.""]",question_answer
57,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,693,Operator,['Your next question is from Joshua Spector with UBS.'],question_answer
58,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,694,Joshua Spector,"['I guess just a little bit of capital allocation. I mean a lot of conversation on potash expansions, and you have some nitrogen things in the work. Just wondering, given the improvement of performance in the phosphate side of things, is that something that deserves additional investments or conversely is now a time to look about strategic options for that business?']",question_answer
59,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,695,Kenneth Seitz,"[""Great. Well, thank you, Josh. I would say that our capital allocation priorities and discipline have not changed. As we head into Investor Day, we'll certainly be talking more about capital associated with acceleration, everything we've been talking about on the call today. But I'll hand it over to Pedro to just provide some more details on how we're thinking about capital allocation today.""]",question_answer
60,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,696,Pedro Farah,"[""Thank you. Joshua, I think we -- our position in terms of phos has not changed. So we are running for cash. We're doing very well. We have made good improvements, but we are not yet prepared to allocate any cash to phos in the future for investment. Of course, we are sustaining all of our assets for reliability and safety there."", ""But our -- as you pointed out, our capital allocation, it's going to be -- we're going to have more options and degrees of freedom. We originally spoke about $4 billion being excess cash in the prior call. And we decided to allocate then $2 billion for share buybacks, another $2 billion will come back at the middle of the year and talk about it. We now obviously are starting from a higher position."", 'So we are likely to be at a multiple of that $2 billion. And what we are doing is a body of work to see, as Ken pointed out before, what additional investments within this strategy we are willing to accelerate those that have high return in payback and a number of you kind of touched on, of course, all the opportunities in potash.', ""We also have opportunities in low-emission ammonia, and we have the continued opportunities in Retail that we have spoken before. So when we come to the June -- IR Day Update in June 9, we're going to be able to kind of provide a more complete view of that, including what additional opportunities we have for shareholder distribution. So all of that is going. Our experience so far in terms of our capital allocation has been that we distribute a lot of our excess cash."", ""I mean, up until '21, we distributed $9 billion, $5 billion of which were share buyback for the dividends and the $5 billion of buybacks were at $55 a share. And just this year, another $740 million at $82 a share. So this strategy seems to be working. And as we pointed out, we think that we may have a different mid-cycle earnings position that will continue to support that strategy. So more to come in June 9, but that's kind of how we are thinking so far.""]",question_answer
61,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,697,Operator,['And our final question is from Adrien Tamagno with Berenberg.'],question_answer
62,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,698,Adrien Tamagno,"['I have one on Brazil. How do you see the competitive landscape evolving in the country? Because Russian companies, we have a high share of the local fertilizer distribution market. So would this allow somehow easier M&A in the country with more sanction on Russia? Or do you see that on the ground at the moment?']",question_answer
63,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,699,Kenneth Seitz,"[""So yes, if I understood correctly, Adrien, the question is about the competitive landscape in Brazil and Russia and fertilizers being supplied to that part of the world and what we're seeing there. Yes. So we have, obviously, a growing retail network in Brazil, and we've been focused on continuing to grow that. We continue to see opportunity there and certainly watching that competitive landscape."", ""But I'll hand it over to Mark Thompson to talk a little bit more, who heads up our M&A work in Brazil, and then maybe over to Jeff Tarsi to just talk about our operations there. So Mark?""]",question_answer
64,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,700,Mark Thompson,"[""Yes. Thanks, Ken. So I think your question is really on how the competitive landscape is shaping up in the distribution part of the Brazilian market structure. And so obviously, there's multiple layers to the market structure in Brazil in terms of ultimately how growers are served. And as you've noted, the fertilizer distribution segment of that market has become relatively consolidated, and there has been some acquisition of assets by some of the Russian fertilizer companies and competitors in that space."", ""As you know, our business is really more of a direct-to-grower high-touch, high-service model in that market. And obviously, we've been quite forthcoming about our strategy that's been in place for multiple years about growing our presence in Brazil and helping growers be more productive and boost yields and adopt more technology in the company -- in the country, pardon me. So in the past few years, we've obviously completed 5 acquisitions. We've deployed about $300 million in enterprise value in the country."", ""And we've built one of the largest multi-region businesses in Brazil today. And really, it's sort of segment that's 1 level closer to the ground than where the consolidation in the fertilizer distribution space has been. So we now have over 50 locations. We've got over 10 experience centers. We've got fertilizer blending, soybean seed production and nutritional formulation directly in the country."", ""And as we look forward from an M&A standpoint in Brazil, we see a healthy pipeline ahead of us notwithstanding the fact that we are building a large presence there and have already begun to amass one. We're still only about 1% to 2% of the ag retail market in Brazil. So it's a very attractive growth market for us and leaves us a lot of room to run going forward, as that part of the industry continues to consolidate and professionalize. So maybe I'll just hand it over to Jeff Tarsi for any more comments that you might have.""]",question_answer
65,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,701,Jeff Tarsi,"[""Yes. Mark, those are great comments and really not a lot more to add except to the fact that I think you said it and I'll say it again, is that continues to be an extremely attractive growth opportunity for Nutrien Ag Solutions as it relates to Retail. Look, we've had dual strategies there. Mark's talked about the acquisition opportunities. He also referenced our experience centers that we're putting in and which is kind of a new go-to-market type philosophy in that business."", ""André Dias, that leads that business for us, is very experienced in that market. And as we look that to add some new opportunities there, I think we'll look at them as a little bit more asset light than what we think of our markets here in North America. Those experience centers are hub-and-spoke-type centers where growers can come in and get the latest knowledge and technology and then their product is maybe shipped from a central supply point and standpoint. But we just -- we're gaining confidence by the date in our strategy in Brazil and our go-to approach there, and we're excited about what the future holds for us there.""]",question_answer
66,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,702,Operator,['And that ends the question-and-answer session. I will now turn the call back over to Jeff Holzman for closing remarks.'],question_answer
67,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,703,Jeff Holzman,"['Thank you, operator. Just wanted to remind everyone, registration for our June 9 Investor Update Meeting is now open on our website. I would also like to highlight that Jason Newton, our Chief Economist, will be hosting a market update call and Q&A session on June 8. Thanks for joining us today, and have a great day.']",question_answer
68,14,NTR.TO,NTR.TO_312688,1,2022-05-03 14:01:01,NTR.TO - Earnings call Q1 2022,2022,704,Operator,"[""This concludes today's conference call. Thank you for joining. You may now disconnect.""]",question_answer
