row_number,Unnamed: 0_x,name,speech,session,id,Unnamed: 0_y,symbol,quarter,time,title,year
49,4255,Steve Byrne,"['Yes, thank you. I was wondering if you had consolidated a view from your retail operations about unseeded acreage, percent harvested, et cetera, and it came to a view as to whether or not you think crop production estimates are likely to go up or down from here.']",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
50,4256,Charles V. Magro,"['Steve Dyer will answer that question for you, Steve.']",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
51,4257,Stephen G. Dyer,"[""Yeah, Steve. In terms of our view right now, I'll talk about the USDA numbers first. Again, they look at around 89 million acres for corn and a yield of 165 bushels per acre. At this point, we wouldn't debate that too much other than probably a little pressure on that yield, mainly driven by, particularly the Eastern Corn Belt and the very high moisture we had in that area. And on soybean, that's where we feel – there was a few acres that did not get planted in terms of soybean, again, because of the weather conditions. But, again, USDA is around 85 million acres. And again, a yield at 45 is probably roughly on target. And so that's kind of – we wouldn't have a radical departure other than probably maybe a little bit of downward pressure on corn yield.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
52,4258,Stephen G. Dyer,['Thank you.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
53,4259,Operator,['Thank you. Our next question is coming from the line of Chris Parkinson with Credit Suisse. Please go ahead with your question.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
54,4260,Christopher S. Parkinson,"[""Perfect. Thank you. Your profitability in Wholesale has continued to improve, and I am sure that's partially attributable to easy comps in 2014. But it certainly appears like you are moving in the right direction on cost cuts as well. Can you just highlight on overall how you feel about your gross profit per tonne across Wholesale, and then how you can improve from a purely operational perspective? And just any update on Vanscoy cost as you had in the Canpotex allocation or better rock procurement in phosphates would be appreciated. Thank you.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
55,4261,Charles V. Magro,"[""Hey, Chris. What I'd say is, we're feeling very good about the journey that we're on. We still have more to do and I'll have Ron Wilkinson talk about where we are heading.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
56,4262,Ron A. Wilkinson,"[""Thanks, Chuck. Chris, to your question on cost, our costs are going down. There's a couple of big things that we're moving on. One is, obviously, improving our reliability. With higher production rates, we have more volume to spread those fixed costs over. So that is driving our costs down. And then both Chuck and Steve Douglas have talked about our Operational Excellence program. We're working very hard to cut out as much cost as we can from the discretionary side. We obviously want to keep refreshing these assets as we go. But we are streamlining our operation as we move forward. And then we have a couple of tailwinds. One has been the value of the Canadian dollar, that's helped our Canadian sites, and obviously on the nitrogen side, lower gas prices. And that flows through, probably, to our phosphate business too."", ""In terms of potash, we're really pleased with where we are on our cost position; our cash costs for Q2 are $110 a tonne. We see that dropping below $100 a tonne as we move into the third quarter and ramp-up our production rates. And again, in that business, we continue to optimize how we're running the business. We just signed a new labor agreement with more flexibility, which we think will, again, support our cost position. And we think we'll be very competitive on a cash cost basis going forward.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
57,4263,Charles V. Magro,"[""So, Chris, it's Chuck. So if you think about what Ron just said and then what Steve Dyer said previously on the opportunities that we still have for continuous improvement in network optimization in retail, it's consistent with what Agrium's been saying for several quarters now. Our strategic priorities are to streamline our portfolio, drive these operational improvements to the bottom line, grow our earnings and free cash flow both from our current assets and then, of course, the growth projects, and then return capital to shareholders. That's the strategy that we've been on for several quarters now, and it's starting to really come together, so we're quite excited about the future value generation that we have at the company.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
58,4264,Operator,['Thank you. Our next question is from the line of Matthew Korn with Barclays. Please go ahead with your question.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
59,4265,Matthew J. Korn,"['Hi. Good morning, everyone.']",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
60,4266,Charles V. Magro,"['Hey, Matt.']",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
61,4267,Matthew J. Korn,"[""So – hey. So, we've heard you and some of your peers anticipate lower potash prices going forward, at least through rest of this year perhaps. And we've seen some shipment and profitability guidance reduced as a function of this. What do you think gets the market for potash trending up again? That is consolidation at least as it's been proposed by some participants, does that help, is it a matter of seeing Brazil get through the current hiccup and come back to market in the way they have the last couple of years? What's the best opportunity for that market to kind of see prices strengthen? Thanks.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
62,4268,Charles V. Magro,"[""Well, Matt, I don't think I have a great answer for you. It's a function of supply/demand. This is a commodity-based business. And I think that others in the industry are working on supply. I think demand is increasing and will increase over time. Our projections are still in that 59 million tonnes to 60 million tonnes. So, I think more strength out of Brazil would be nice, even more out of China would be nice from a demand equation."", ""But it is completely a function of supply/demand, so there is two alternatives to get there. You either reduce the supply or you grow the demand. And I think the demand is growing and will continue to grow, it's just a matter of can the supply/demand be altered by other things in the marketplace. And time will tell, but we're actually quite optimistic about potash in the future."", 'Now we could see lower prices in the fall, in our guidance range, we do have lower pricing built into that. But I think the long-term fundamentals are still very strong, and it is a function of supply/demand.']",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
63,4269,Operator,['Thank you. Our next question is from the line of Michael Piken with Cleveland Research. Please go ahead with your question.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
64,4270,Michael Leith Piken,"[""Yeah, hi, good morning. I just wanted to sort of, kind of, think through the implications of maybe some of the consolidation we're seeing potentially on the nitrogen side and potentially on the seed and crop protection side, and how that's going to impact retail's purchasing plans. And do you see more consignment tonnage coming along the way and kind of how the flow is going to work in retail with more consolidation at the manufacturing level?""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
65,4271,Charles V. Magro,"[""Yeah. Look, we're trying to get our heads around what is happening. A lot of these proposed mergers or announcements of deals, they are speculative at best right now I think, so we don't really want to comment specifically on what that specific deals could look like. I'd say, in general, from a retail perspective, once the deals are consummated and we understand what actually happens with these deals, then we'll have a much better understanding of the impacts for our retail business."", ""But what I'd also say is, look, we're talking about the world's largest ag retailer. We are diversified in seven countries. We buy an awful lot of fertilizer, chemicals and seed. And in any equation in the new world, we are going to be a very important part of that ag value chain and probably a very important customer for whatever combinations happen.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
66,4272,Operator,['Thank you. Our next question is coming from the line of Joel Jackson with BMO Capital Markets. Please go ahead with your question.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
67,4273,Unknown Speaker,"['Hi, thanks. And this is Millen stepping in for Joel. I just want to circle out to Egypt actually and just ask kind of what kind of gas allocation that this second line of MOPCO been getting? And can you talk a little bit about – if the second line gets a little bit better gas allocation than the first, does it cannibalize gas away from the first line? And then, can you maybe talk a little bit about going forward what kind of contribution you expect out of MOPCO?']",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
68,4274,Charles V. Magro,['Ron Wilkinson?'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
69,4275,Ron A. Wilkinson,"[""Good morning. We've been able to start up the first expansion train and produce both urea and ammonia in June. It's been running off and on as gas is available, as has the original MOPCO unit. It's very warm in Egypt right now, so all of our plants are down. Going forward, we anticipate that there will be enough gas to run at least two of the three plants, likely starting in October through the rest of the year and into next year.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
70,4276,Operator,['Thank you. And our next question is from the line of Vincent Andrews with Morgan Stanley. Please go ahead with your question.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
71,4277,Vincent S. Andrews,"[""Thank you and good morning. Just a quick question on crop protection. Seeing that North America – as you referenced, your sales increased slightly. I'm just wondering, I've been under the impression that glyphosate pricing was down substantially in the quarter, so how did you overcome that and still wind-up having positive sales?""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
72,4278,Charles V. Magro,['Steve Doug?'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
73,4279,Steven J. Douglas,"['Yeah, if you look at glyphosate in particular, number one, glyphosate in terms of our total crop protection portfolio is relatively small. It definitely were – somewhere it was maybe five, seven years ago. So, if you look at our total revenue from – on the crop protection side, is around $240 million for the first half from glyphosate, just to give you a little perspective. So, if you look at it, yes, pricing was down about 7%, but our volume also was up about the same amount. So those two offset themselves from a glyphosate in particular.', ""But I think the biggest message I'll leave with you is, it's not that big of a component of our overall crop production portfolio anymore just from where the pricing has gone over the last five, six years. And to put it in little perspective, so it represents, you can call it, maybe about 10% of our total – 10% to 15% of our total portfolio from a revenue standpoint.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
74,4280,Operator,['Thank you. Our next question is from the line of Christopher Perrella with Bloomberg. Please go ahead with your question.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
75,4281,Christopher Silvio Perrella,['Thank you. How did Echelon perform in terms of demand and pricing in the first half of the year? And did the lower crop prices have a negative impact on potential uptake of the precision ag product?'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
76,4282,Charles V. Magro,['Steve Dyer?'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
77,4283,Stephen G. Dyer,"['Yeah. In terms of Echelon, again, just a little bit on precision ag. Under Echelon, we do look at it in a broad offering from – right from providing information around data, like higher level analytics that we do through Echelon to the field services. We do everything from soil sampling to the new prescription of the portfolio we offer to variable rate application, and then that dovetails into our proprietary products as well.', ""So if you look at it, I think we continue to move forward with our Echelon. I think the excitement around precision ag has cooled off a little bit that Monsanto created a couple of years ago. But we continue to move forward on the Echelon. For example, in Western Canada, our acres were up about twofold where we do some of our higher level Echelon as well. And if you look at our application services that we've put within our precision ag, we're up as well in the U.S. So we continue to move forward. But the farmers are taking a look at their decisions a little closer now with some of this more advanced kind of spend, I'll call it.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
78,4284,Operator,['Thank you. Your next question is from the line of Tyler Etten with Piper Jaffray. Please go ahead with your question.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
79,4285,Tyler L. Etten,"[""Good morning. Thanks for taking my question. I was wondering if your guidance is assuming that there will be more of what we saw this year in slow or delayed farmer purchasing, if you're assuming that farming comes and the grain prices will be similar to where we see them now next year.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
80,4286,Charles V. Magro,"['Yeah. So the guidance assumptions that we have baked into the range that we put out this morning, specifically in retail has what we would consider to be fairly normal chemistry and fertilizer application rates specific in the U.S. and Canada. In Wholesale, as I mentioned already, it does have lower potash and nitrogen prices, but pretty healthy volumes. And it is also assuming that we do get a little bit more moisture in Western Canada, which we actually did get this week, and have more of a normal fall application season for ammonia. So that would be kind of the fundamental assumption from a business perspective for our guidance range.']",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
81,4287,Richard Downey,"[""Thank you, operator, and thanks for everyone for all your questions today. That's all the questions we have time for and on the call lined up. So if you have any other questions, Investor Relations is available to take any of your other calls. Thanks.""]",question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
82,4288,Operator,['You may disconnect your lines at this time. Thank you for your participation.'],question_answer,NTR.TO_88495,73,NTR.TO,2,2015-08-06 20:28:08,Earnings call Q2 2015,2015
83,4289,Operator,"['Good afternoon, ladies and gentlemen. Thank you for standing by. Welcome to the PotashCorp Second Quarter Earnings Conference Call. At this time, all call-in participants are in a listen-only mode.', 'Following the presentation, we will conduct a question-and-answer session. I would like to remind everyone that this conference call is being recorded on Thursday, July 30, at 1:00 P.M. Eastern Time.', 'I will now turn the conference over to Denita Stann, Vice President, Investor and Public Relations. Please go ahead.']",management_discussion,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
84,4290,Denita C. Stann,"['Thanks, Brock. Good afternoon, everyone, and thank you for joining us. Welcome to our second quarter earnings call. In the room with us today, we have Jochen Tilk, our President and CEO; Wayne Brownlee, our Executive Vice President and Chief Financial Officer; David Delaney, Executive Vice President and Chief Operating Officer; Stephen Dowdle, President of PCS Sales; Joe Podwika, Senior Vice President and General Counsel; Mark Fracchia, President of PCS Potash; Raef Sully, President of PCS Nitrogen; and Paul Dekok, President of PCS Phosphate.', ""I'd like to welcome all those who are listening in and remind people that we are live on our website. I would also like to remind everyone that today's call may include forward-looking statements. These statements are given as of the date of this call and involve risks and uncertainties."", 'A number of factors and assumptions were applied in the formulation of these statements, and actual results could differ materially.', ""For additional information with respect to forward-looking statements, factors and assumptions, we direct you to our news release and our most recent Form 10-K. Also, today's news release, which is posted on our website, includes a reconciliation of certain non-IFRS financial measures to their most directly comparable IFRS measures."", ""I'll now turn the call over to Jochen for some comments, and then we'll go to questions.""]",management_discussion,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
85,4291,Jochen E. Tilk,"[""Thank you, Denita. Good afternoon, and thank you for joining our call. We appreciate this opportunity to discuss our second quarter performance and to share our thoughts on what we see ahead. We also know many of you are interested in update on our proposal to K+S. So we will touch on that as well today. We will remind you that we have not made a formal offer, and we only confirmed our private proposal after it became known to the media. I will be as fulsome (02:47) as possible given these facts, and with that approach, would kind ask that today's Q&A session remain focused on our business and market conditions."", 'Our second quarter earnings of $0.50 per share hit the midpoint of our guidance range, although results of both the quarter and first six months each trails their respective periods last year, primarily due to weaker nitrogen earnings.', ""In Potash, we generated $417 million in gross margin, exceeding last year's second quarter total. This reflected weaker demand in North America that was more than offset by strong shipments to offshore markets. Canpotex shipped record volumes in the second quarter and through the first half as improved Canadian rail logistics and enhanced infrastructure and distribution capabilities helped them better meet customer demands."", ""In our Nitrogen business, our gross margin declined 27% to $222 million relative to last year's second quarter as weaker global demand and increased supply led to lower prices for our products. Improved phosphate markets and the greater focus on higher netback, less volatile feed, industrial and liquid fertilizers supported improved margins during the quarter. Higher prices for these products along with the absence of Suwannee River closure costs more than offset lower sales volumes and raised gross margin to $72 million, far surpassing last year's total."", ""Importantly, we continue to make great strides from a safety standpoint. Our total site recordable injury rate for the first half of the year was 24% lower than the same timeframe in 2014. We're on track to improve upon last year's annual record and toward our goal of being one of the safest resource companies in the world."", 'From an operational point, we took some important steps as well. We achieved a significant project milestone at Rocanville this quarter. Our new shaft at Scissors Creek broke through into the underground mine workings in late June. Our employees accomplished a great feat; in fact it is the first time it has been done in Saskatchewan since 1978, when a service shaft was completed in Lanigan.', 'Like any large-scale projects, there are challenges along the way, but we are working to the final phases of our expansion plans that will see us meaningfully enhance capability at this low cost operation. Our next step will involve installing new hoisting units and readying up for ramp up.', ""In New Brunswick, we continue to advance development of our new Picadilly mine as planned. We're continuing to operate our Penobsquis mine to supplement production during the ramp up of Picadilly to ensure we can meet customer needs. This asset is uniquely positioned to serve the Brazilian market and fulfill Heringer's growing needs in the years ahead, as well as our other customers in Latin America and other locals."", 'As we look ahead, we do so with long-term confidence, but a somewhat tempered near-term view. Uncertain economic growth prospects in many developing markets have resulted in increased volatility in equity and currency markets around the globe. In this environment, prices for most commodities have weakened, and while fertilizer has weathered the storm better than many, it has not been immune. While these conditions act as headwind, we also see encouraging signs that support our long-term value proposition. Importantly, encouraging potash consumption trends continue to unfold, especially in markets like China and India. The rising demand for higher potassium content bulk blends and compound fertilizers in these regions is keeping global demand at elevated levels even as customer markets like the U.S. take a more cautious approach on the market.', 'We see global potash volumes remaining relatively robust through the balance of the year. A strong base load of committed tonnage to contract markets, as well as an acceleration of purchasing activity through the third quarter in Brazil is expected to see global shipments approximately 60 million tonnes in 2015, at the high end of our previous guidance range. While these demand trends are encouraging and have kept our annual potash sales volumes estimates largely unchanged, we have lowered our full-year expectations for potash gross margin given the declining prices through the second quarter.', ""Increased supply and ongoing competitive pressure have created headwinds most visible in spot markets like the U.S. where prices have fallen by more than 10% since the beginning of the year. These market dynamics impact all potash producers, but relative to many peers, we believe we're advantaged in our ability to manage and succeed in this or any environment. We have unmatched flexibility to capture growth in a robust demand environment and strategies to mitigate down risk in a more challenging environment."", 'In our Nitrogen and Phosphate businesses, we expect the market dynamics of the second quarter to persist through the balance of 2015, and have maintained our annual combined gross margin guidance range. To reflect a slightly more cautious view on Potash through the final six months, we have lowered the upper end of our previous guidance range with our expectations for 2015 now at $1.75 to $1.95 per share.', ""Before we turn the call over to questions, I'd like to make a few comments about our proposal we made to K+S. Our proposed business combination would provide enhanced diversification offering a spectrum of products including potash, specialty products like SOP, salt, phosphate and nitrogen from geographically diverse production locations. The combined company would be well positioned to serve marketplaces throughout the world and further expand into emerging markets like Africa. We believe the combination would enhance the breadth of each company's respective portfolio, improve cash flow capabilities and provide a more stable and secure operating environment. Our two companies bring together complementary assets with minimal overlap of operations in markets."", ""With respect to legacy, we would be committed to completing the current capital build out and making it operational. Production from this operation would be managed as part of our Saskatchewan portfolio consistent with our current strategy. While we would have to discuss the matter with Canpotex's other members, we would expect to export legacy product offshore through Canpotex and capitalize on its world-class global distribution platform of railcars, warehouses and port facilities."", ""Further, with PotashCorp's own infrastructure already available within North America, we have an important and readily available distribution network in the domestic market. In short, this combination would create a more efficient integrated company able to prosper in an increasingly competitive global marketplace, with expanding global capacity."", ""There are three stakeholder groups that I would like to address specifically in the context of this proposal. First, our shareholders. You can be assured in this proposal or any other business opportunity we consider that we will remain financially disciplined. Importantly, we're confident that our transaction would not be at the expense of either our dividend or our investment credit rating."", ""Second, K+S's shareholders, we are fair. We believe our €41 per share proposal, which is subject to due diligence, provides full and fair value. It represents a 57% premium relative to the 12-month average stock price prior to the proposal and a premium significantly above other comparable transactions. Finally, K+S's employees and communities, we're confident our combination will create benefits for these stakeholders as well."", ""In fact, we believe a combination provides greater stability and more opportunities for career growth, just as it would for our own employees. Because of the compelling strategic benefits, our proposal is not predicated on job cuts, mine closures or selling the salt business. Our plan would be to operate the German potash mines and salt business in the same manner as K+S, uphold existing environmental obligations, preserve the K+S brand and maintain K+S's headquarters in Kassel as European headquarters. To that regard, we are prepared to make binding commitments that provide these assurances."", ""We are continuing to seek a constructive dialogue with K+S to pursue a friendly transaction. As I mentioned earlier, we do not intend to comment further on our proposal for K+S at this time. We ask that our question session be focused on our earnings and business conditions, and we'll be happy to take any questions now. Thank you.""]",management_discussion,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
86,4292,Operator,"['Thank you. Ladies and gentlemen, we will now conduct the question-and-answer session. Our first question today comes from Andrew Wong of RBC Capital Markets. Please go ahead.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
87,4293,Andrew D. Wong,"[""Hi. Thanks for taking my question. I'll just start off actually with China. It seems like we're pretty strong this year in terms of shipments, year-over-year a slight growth based on your projections. Can you talk about how the macro environment in China is affecting real farm level demand there, and are we seeing any inventory build or maybe as we exit this year if you see any inventory build, and what the impact of subsidies have on the ag environment in China? Thanks.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
88,4294,Jochen E. Tilk,"[""Thanks very much. Let me start with just a couple of points to your question, and then of course we've got the team lined up to get into more detail. Yes, China remains strong, in fact, to the point where we do anticipate a record year of imports and shipments. I think one of the things that is paying off now for us is really the Canpotex strategy of affiliating with other producers of NPK fertilizers. There is a growing demand, as I said in my remarks, on compounds and specialty fertilizers, and that's really fueling a true demand in China, and we're seeing that. A macro environment has an impact. There is no question in general on the economy, but we have not seen that specifically in the fertilizer business or in the demand for fertilizer. So, we really think it is a true demand for consumptions."", ""To your points on anything more specific in inventory, really to the extent that we have visibility, we don't see a particular build up in inventory. So we do attribute the demand currently to consumption."", ""Your question on the impact of subsidies on fertilizers, I'll turn it over to Stephen, any further flavor to the question on that specific point.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
89,4295,Stephen F. Dowdle,"[""Good morning. I believe one of the drivers that we're seeing in China, as we note, we do expect demand to continue to expand this year in China. There is really a drive for improved efficiencies there, and we see this – the economy is still expanding albeit at a slower rate. And we're seeing cash – high value cash crops in demand, and that's part of the growth behind the NPK's and the bulk blends. And we're also in terms of efficiencies seeing that these compound fertilizers are more efficient in their application across all of China, and that's helping fuel the potash growth story this year."", ""As far as the subsidies are concerned, there's been a lot of talk about revamping the corn, particularly corn. There's been an expectation that there's going to be a change in policy. Right now it's only at the rumor stage, but what could happen if subsidies were changed and the policies were changed, that we would see corn imports grow into China. And it would also further support the need for whatever corn and soybean acres are being cultivated that the drive to improve yields on those acres will be accelerated, which will also be positive for potash growth."", ""And maybe one more point really is the impact of the policy to keep nitrogen phosphate applications flat by 2020, and that's really – it's good news for potash, because it does call for more sophisticated application, and we see that as a benefit as well.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
90,4296,Operator,['The next question comes from Jeff Zekauskas of JPMorgan. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
91,4297,Jeffrey J. Zekauskas,"['Thanks very much. In your commentary, you talked about weaker volumes in potash domestically for North American suppliers due to greater availability of product from offshore suppliers. Can you quantify how the offshore participants did, or what they were trying to do in the quarter?']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
92,4298,Jochen E. Tilk,"[""Yeah, I'll just give you a couple of numbers and then again my colleague Stephen can get into it more. So the general estimate on past imports has been approximately 0.8 million, 800,000 tonnes, and I think the current estimates for imports now for the year is 1.3 million, so about a half a million more than what the average would be, but still below record years. And the points of entry would be New Orleans barges, it would be some extent Tampa. So those would be the entry points for offshore. And the amount of imports as it has increased obviously provided greater availability and a more competitive environment in the United States. So, dynamic is not surprising. It did have an impact."", ""On the other hand, I mean we think, as I said as well, that we were able to compete with that because what's missing is you still have to get it from the barge to the customers. You still have to get it from Tampa to the customers, so there is distribution networks, there is warehouses, and all these things involved, and we have seen perhaps more than ever in the last six months that that provides a competitive advantage in this specific environment."", 'Stephen, any further on that?']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
93,4299,Stephen F. Dowdle,"[""For the calendar year, last year was a very strong year, about 1.3 million tonnes, and we saw those shipments come in very strong in the second half and in the first quarter of this calendar year. What we've seen in the second quarter is we've seen that level off a bit back to let's say more traditional volumes coming in. And so I think as we look in the second half, it would be our expectation that we would see a slowdown in the second half of this year compared to the second half of last year.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
94,4300,Jeffrey J. Zekauskas,['Okay. Thank you very much.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
95,4301,Operator,['The next question comes from Vincent Andrews of Morgan Stanley. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
96,4302,Vincent S. Andrews,"[""Thank you, and good afternoon, everyone. I know your single point target for the year for Potash have been to 60 million tonnes, but I'm wondering if you could just sort of give us the parameters above and below that and if it's better, what markets are better? If it's worse, what markets are worse than the 60 million tonnes? Thanks.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
97,4303,Jochen E. Tilk,"[""Yeah, absolutely. In a nutshell, the markets that are more challenging this year are U.S. and Brazil, and the markets that are supportive of higher one is China and India, and Asia in general has been very strong. And that explains as well that there is a shift from granular and standard compared to last year because Brazil and U.S. are granular markets, and China and some of Asia are standard markets. So that's why that premium has changed. And that's really it in a nutshell. Record shipments in China, as we already talked about it. Good movement in India. And we just talked about U.S., and Brazil has had a tough start with 20% below in the first half compared to last year, but we see a pickup now, and of course, we look forward to a stronger second half.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
98,4304,Vincent S. Andrews,"['Do you have a range on either side of the 60 million tonnes, so is it 58 million tonnes to 62 million tones, is it 59 million tonnes to 61 million tonnes? How should we be thinking about it?']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
99,4305,Jochen E. Tilk,"[""Beyond the resolution that we can probably provide, but our range is 58 million tonnes to 60 million tonnes. So, that was the original guidance. So, we're on the upper-end of our original guidance. So, we are a little more encouraged than what we thought at beginning, to put it in words.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
100,4306,Vincent S. Andrews,['Okay. Thanks very much.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
101,4307,Jochen E. Tilk,['Thank you.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
102,4308,Operator,['The next question comes from Chris Parkinson of Credit Suisse. Please go ahead.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
103,4309,Christopher S. Parkinson,"['Perfect. Thank you. Can you just give us a quick update in addition to your original comments on the ramp up of production in New Brunswick, Picadilly? And then what you think this will look at by year-end and more importantly over the next year or two? Thank you.']",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
104,4310,Jochen E. Tilk,"[""Yeah, I like to turn that over to Mark Fracchia, President of Potash. In fact, he's just been in New Brunswick, so...""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
105,4311,Mark F. Fracchia,"[""Yes, good morning. The ramp up at New Brunswick is progressing as planned, as per Mr. Tilk's original remarks. It's a new mine, and it's not without its challenges, but at the same time, when we haven't encountered any major surprises, so it's going as well as we could expect. And we don't really have a firm timeline in terms of the next few months, and production from that – from Picadilly, because we're trying to ensure that our development is done in a thoughtful manner and as efficiently as we possibly can. In the meantime, as we indicated, we'll continue running Penobsquis to ensure that we have enough product on to satisfy our markets from that area.""]",question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
106,4312,Christopher S. Parkinson,['Perfect.'],question_answer,NTR.TO_87212,74,NTR.TO,2,2015-07-30 20:44:05,Earnings call Q2 2015,2015
